experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260717_233649,cpu_powersave,gpu_powersave,stencil3d-cuda,large,6,4.8946,0.9463,21.3966,27.2375,256,10880218095.213,13131231232,1265713152,0.0,0,0,6404410619.803,6405206016,6360731648,600909286.82,604876800,580616192,0.0,0,0,559335958.689,559507120,559014848,4,5.434,5.7,0.5,122,2625.467,3077,1564,122,858.0,858.0,858.0,122,0.015,0.2,0.0,122,0.0,0,0,122,2.18,3,2,122,1.269,5.4,0.2,122,48.195,49.1,43.4,122,4.183,5.2,0.1,122,0.0,0.0,0.0,1206,N/A,LPDDR5X (unified),122.138,120,43.264,44.0,42.0,1206,NVLink-C2C,5,16,0.2932,1.0,1.01,0.99,122,0.988,1.13,0.85,122,1.002,1.03,0.98,122,21.4035,27.5193,N/A,21.3913,26.9125,1,1.0,1.0,5.0,5.0,5.0,1206,1.0,1206,2,1.0,1.0,16.0,16.0,16.0,1206,1.0,1206,6.1,5.853,6.1,4.57,1206,76.9,96.0,0.0,1206,213.945,214.0,208.0,1206,98.28,117.64,95.27,122,92.989,112.35,89.98,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,23.41,26.42,4.05,122,19.235,21.7,3.3,122,16.0,16.0,16.0,122,0.0,0,0,122,5,597.942,598.0,591.0,1206,118864.0,1059729,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244
20260717_233922,cpu_powersave,gpu_powersave,stencil3d-cuda,large,7,4.8161,0.9453,21.3959,27.1573,256,10807016800.525,12058910720,1262866432,0.0,0,0,6405065140.459,6405488640,6361194496,600756794.754,604839936,580489216,0.0,0,0,559307085.311,559554032,559036544,4,5.404,5.7,0.5,122,2619.861,3098,1572,122,858.0,858.0,858.0,122,0.008,0.1,0.0,122,0.0,0,0,122,2.197,4,2,122,1.252,5.3,0.2,122,47.86,48.9,43.3,122,4.17,5.2,0.1,122,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.53,120,43.153,44.0,42.0,1202,NVLink-C2C,5,16,0.4841,1.008,1.03,0.98,122,1.128,1.33,0.76,122,1.031,1.08,0.95,122,21.4049,27.6638,N/A,21.3917,26.6754,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,6.12,5.872,6.12,4.58,1202,77.082,96.0,0.0,1202,213.97,214.0,208.0,1202,97.915,118.07,94.78,122,92.624,112.78,89.49,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,23.775,26.91,3.62,122,19.54,22.1,3.0,122,16.0,16.0,16.0,122,0.0,0,0,122,5,597.854,598.0,591.0,1202,119319.2,1128614,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243,0.0,0,243
20260717_234156,cpu_powersave,gpu_powersave,stencil3d-cuda,large,8,5.0092,0.945,21.3959,27.3502,256,10754960009.366,12475609088,1262784512,0.0,0,0,6405043408.13,6405783552,6361485312,600686725.203,604893184,580648960,0.0,0,0,559341438.569,559587352,559112312,4,5.41,5.7,0.5,122,2595.943,3112,1584,122,858.0,858.0,858.0,122,0.01,0.1,0.0,122,0.008,1,0,122,2.197,4,2,122,1.291,5.4,0.2,122,48.143,49.6,43.3,122,4.139,5.2,0.1,122,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),122.191,120,43.241,44.0,42.0,1208,NVLink-C2C,5,16,0.3686,1.0,1.01,1.0,122,0.927,1.05,0.81,122,1.001,1.02,0.99,122,21.4046,27.6334,N/A,21.3911,26.8091,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,6.15,5.852,6.15,4.5,1208,76.34,96.0,0.0,1208,213.93,214.0,208.0,1208,97.794,117.29,95.08,123,92.502,112.0,89.79,123,0.0,0.0,0.0,123,0.0,0.0,0.0,123,121.69,121.69,121.69,123,23.896,26.61,4.4,123,19.637,21.9,3.6,123,16.0,16.0,16.0,123,0.0,0,0,123,5,597.913,598.0,591.0,1208,118831.8,839518,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244
20260717_234429,cpu_powersave,gpu_powersave,stencil3d-cuda,large,9,4.6654,0.9284,21.3961,26.9899,256,10857171992.976,12358590464,1266364416,0.0,0,0,6405679786.667,6406074368,6361780224,601058895.089,605282304,580730880,0.0,0,0,559366372.943,559603392,559104368,4,5.407,5.7,0.5,123,2604.984,3003,1594,123,858.0,858.0,858.0,123,0.007,0.1,0.0,123,0.0,0,0,123,2.065,3,2,123,1.253,5.3,0.2,123,48.33,49.8,43.5,123,4.179,5.2,0.1,123,0.0,0.0,0.0,1208,N/A,LPDDR5X (unified),121.874,120,43.28,44.0,42.0,1208,NVLink-C2C,5,16,0.1855,0.98,0.99,0.97,123,0.883,1.06,0.58,123,0.943,0.98,0.9,123,21.4048,27.1672,N/A,21.3916,26.7505,1,1.0,1.0,5.0,5.0,5.0,1208,1.0,1208,2,1.0,1.0,16.0,16.0,16.0,1208,1.0,1208,6.12,5.856,6.12,4.54,1208,78.212,96.0,0.0,1208,214.0,214.0,214.0,1208,98.447,118.25,95.71,123,93.156,112.96,90.42,123,0.0,0.0,0.0,123,0.0,0.0,0.0,123,121.69,121.69,121.69,123,23.243,25.98,3.44,123,19.091,21.3,2.8,123,16.0,16.0,16.0,123,0.0,0,0,123,5,597.855,598.0,591.0,1208,118418.9,962588,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245
20260717_234703,cpu_powersave,gpu_powersave,stencil3d-cuda,large,10,4.4505,0.9309,21.3948,26.7763,256,10924546417.311,12188155904,1262866432,0.0,0,0,6405983013.77,6406352896,6362095616,600887732.459,605245440,580476928,0.0,0,0,559361866.951,559583240,558984648,4,5.41,5.7,0.4,122,2613.156,3027,1581,122,858.0,858.0,858.0,122,0.007,0.1,0.0,122,0.0,0,0,122,2.279,4,2,122,1.187,5.3,0.2,122,48.087,49.1,43.5,122,4.246,5.3,0.1,122,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),122.181,120,43.217,44.0,42.0,1205,NVLink-C2C,5,16,0.2857,0.979,1.0,0.96,122,0.965,1.1,0.64,122,0.945,0.98,0.89,122,21.403,27.0588,N/A,21.3918,26.4529,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,6.1,5.866,6.1,4.57,1205,78.386,96.0,0.0,1205,213.92,214.0,208.0,1205,98.426,117.59,96.14,122,93.133,112.3,90.84,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,23.264,25.55,4.1,122,19.12,21.0,3.4,122,16.0,16.0,16.0,122,0.0,0,0,122,5,597.855,598.0,591.0,1205,118838.6,1043722,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244
20260717_234949,cpu_powersave,gpu_powersave,ising-cuda,large,1,0.6445,0.0293,42.3367,43.0105,256,1459017711.074,1467588608,1263202304,0.0,0,0,6406225886.149,6406606848,6362341376,582012724.893,582590464,580657152,0.0,0,0,559409981.157,559648160,559191664,2,5.447,5.6,3.1,121,2620.488,2962,1624,121,858.0,858.0,858.0,121,0.006,0.1,0.0,121,0.0,0,0,121,2.124,3,2,121,3.616,4.1,0.3,121,50.605,51.2,47.9,121,1.853,5.2,1.5,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.568,120,45.807,46.0,44.0,1203,NVLink-C2C,5,16,0.0107,1.0,1.01,0.99,121,1.002,1.18,0.94,121,0.982,1.03,0.97,121,42.3409,43.0181,N/A,42.3325,43.0029,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.55,8.39,8.55,5.17,1203,93.671,96.0,0.0,1203,213.95,214.0,208.0,1203,117.547,117.81,117.22,121,112.255,112.52,111.93,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.143,4.47,3.88,121,3.4,3.7,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.884,598.0,591.0,1203,3846.6,104931,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_235222,cpu_powersave,gpu_powersave,ising-cuda,large,2,0.6277,0.0278,42.3352,42.9906,256,1459138086.083,1467932672,1263013888,0.0,0,0,6406505565.091,6406893568,6362615808,582098300.826,582574080,580706304,0.0,0,0,559451806.942,559621312,559207216,2,5.393,5.6,0.5,121,2610.438,3296,1587,121,858.0,858.0,858.0,121,0.008,0.1,0.0,121,0.0,0,0,121,2.157,4,2,121,3.544,4.0,0.3,121,49.956,51.3,44.7,121,1.865,5.1,0.1,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.177,120,45.493,46.0,43.0,1203,NVLink-C2C,5,16,0.0211,0.994,1.0,0.98,121,0.977,1.05,0.71,121,0.978,1.0,0.93,121,42.3411,43.0055,N/A,42.3292,42.9757,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.49,8.342,8.49,4.51,1203,93.633,96.0,0.0,1203,214.0,214.0,214.0,1203,117.7,118.31,117.64,121,112.408,113.02,112.35,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,3.99,4.05,3.38,121,3.294,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.855,598.0,591.0,1203,3842.2,105420,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_235454,cpu_powersave,gpu_powersave,ising-cuda,large,3,0.63,0.028,42.3375,42.9955,256,1458981016.331,1468309504,1263833088,0.0,0,0,6406746450.512,6407131136,6362861568,582123621.554,582529024,580702208,0.0,0,0,559474108.099,559667896,559219752,2,5.407,5.6,0.5,121,2584.256,3052,1598,121,858.0,858.0,858.0,121,0.01,0.1,0.0,121,0.0,0,0,121,2.091,3,2,121,3.582,4.0,0.3,121,50.045,51.1,44.7,121,1.852,5.2,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.516,120,45.492,46.0,43.0,1201,NVLink-C2C,5,16,0.002,0.981,0.99,0.96,121,0.901,1.01,0.56,121,0.938,0.97,0.88,121,42.3426,42.997,N/A,42.3324,42.9941,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,8.54,8.351,8.54,4.56,1201,93.842,96.0,0.0,1201,213.92,214.0,208.0,1201,117.682,118.31,117.63,121,112.389,113.02,112.34,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.008,4.06,3.38,121,3.295,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.854,598.0,591.0,1201,3822.5,105812,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_235726,cpu_powersave,gpu_powersave,ising-cuda,large,4,0.6366,0.0285,42.3405,43.0057,256,1459048854.215,1467838464,1262714880,0.0,0,0,6407025587.835,6407401472,6363131904,582092579.967,582516736,580747264,0.0,0,0,559478847.14,559682288,559254168,2,5.406,5.6,0.5,121,2580.826,2918,1593,121,858.0,858.0,858.0,121,0.005,0.1,0.0,121,0.0,0,0,121,2.132,4,2,121,3.6,4.0,0.4,121,51.079,52.6,44.8,121,1.835,5.2,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.574,120,45.689,47.0,43.0,1202,NVLink-C2C,5,16,0.0139,0.964,0.97,0.96,121,0.834,0.95,0.61,121,0.898,0.92,0.87,121,42.3455,43.0155,N/A,42.3356,42.9958,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,8.51,8.348,8.51,4.52,1202,93.853,96.0,0.0,1202,213.92,214.0,208.0,1202,117.674,118.3,117.62,121,112.38,113.01,112.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.016,4.07,3.39,121,3.294,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.878,598.0,591.0,1202,3827.5,105355,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260717_235959,cpu_powersave,gpu_powersave,ising-cuda,large,5,0.6418,0.0286,42.3365,43.0069,256,1459055759.868,1467658240,1262333952,0.0,0,0,6407361899.901,6407757824,6363459584,582109133.223,582541312,580698112,0.0,0,0,559515482.579,559702496,559294536,2,5.387,5.7,0.5,121,2610.463,2922,1591,121,858.0,858.0,858.0,121,0.01,0.1,0.0,121,0.017,2,0,121,2.248,4,2,121,3.541,3.9,0.2,121,50.462,51.4,45.0,121,1.871,5.3,0.1,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.869,120,45.603,47.0,43.0,1200,NVLink-C2C,5,16,0.0074,0.953,0.96,0.94,121,0.875,0.98,0.65,121,0.886,0.92,0.85,121,42.3412,43.0122,N/A,42.3318,43.0016,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,8.55,8.359,8.55,4.57,1200,93.291,96.0,0.0,1200,213.95,214.0,208.0,1200,117.675,118.3,117.62,121,112.381,113.01,112.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.015,4.07,3.39,121,3.296,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.913,598.0,591.0,1200,3832.4,105863,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260718_000232,cpu_powersave,gpu_powersave,ising-cuda,large,6,0.6303,0.0288,42.338,42.9971,256,1458419525.818,1467109376,1261707264,0.0,0,0,6407713275.769,6408110080,6363811840,582285328.926,582684672,580706304,0.0,0,0,559522457.983,559717192,559234448,2,5.423,5.7,0.5,121,2591.083,2926,1654,121,858.0,858.0,858.0,121,0.009,0.2,0.0,121,0.0,0,0,121,2.157,4,2,121,3.61,4.1,0.3,121,50.956,52.7,44.9,121,1.827,5.3,0.1,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.191,120,45.79,47.0,43.0,1201,NVLink-C2C,5,16,0.0292,0.953,0.97,0.94,121,0.951,1.13,0.73,121,0.906,0.95,0.86,121,42.3439,43.0177,N/A,42.3322,42.9764,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,8.55,8.378,8.55,4.54,1201,93.597,96.0,0.0,1201,213.94,214.0,208.0,1201,117.681,118.29,117.64,121,112.387,113.0,112.34,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.009,4.05,3.4,121,3.296,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.883,598.0,591.0,1201,3823.2,105993,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_000504,cpu_powersave,gpu_powersave,ising-cuda,large,7,0.6542,0.028,42.3356,43.0178,256,1458383778.909,1468198912,1263996928,0.0,0,0,6407992717.752,6408388608,6364098560,582263630.281,582807552,580923392,0.0,0,0,559547760.992,559758592,559278296,2,5.409,5.6,0.5,121,2609.727,3020,1608,121,858.0,858.0,858.0,121,0.007,0.2,0.0,121,0.0,0,0,121,2.182,4,2,121,3.576,4.0,0.2,121,50.151,51.4,45.1,121,1.858,5.2,0.1,121,0.0,0.0,0.0,1199,N/A,LPDDR5X (unified),120.47,120,45.701,47.0,43.0,1199,NVLink-C2C,5,16,0.003,0.944,0.96,0.94,121,0.877,1.09,0.66,121,0.895,0.94,0.86,121,42.3431,43.0199,N/A,42.3281,43.0157,1,1.0,1.0,5.0,5.0,5.0,1199,1.0,1199,2,1.0,1.0,16.0,16.0,16.0,1199,1.0,1199,8.49,8.326,8.49,4.57,1199,94.045,96.0,0.0,1199,213.95,214.0,208.0,1199,117.689,118.31,117.64,121,112.394,113.01,112.35,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.001,4.05,3.38,121,3.293,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.86,598.0,591.0,1199,3819.0,105778,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_000736,cpu_powersave,gpu_powersave,ising-cuda,large,8,0.642,0.0287,42.3394,43.0101,256,1458420879.868,1467039744,1262047232,0.0,0,0,6408601701.554,6410014720,6364364800,582262682.446,582746112,580837376,0.0,0,0,559620062.744,559857880,559377440,2,5.425,6.0,0.5,121,2619.174,3049,1600,121,858.0,858.0,858.0,121,0.009,0.2,0.0,121,0.0,0,0,121,2.157,5,2,121,3.572,4.0,0.4,121,50.877,51.6,45.1,121,1.868,5.2,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.979,120,45.853,47.0,43.0,1202,NVLink-C2C,5,16,0.0207,0.944,0.96,0.93,121,0.952,1.1,0.64,121,0.916,0.96,0.85,121,42.344,43.0247,N/A,42.3347,42.9954,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,8.52,8.338,8.52,4.5,1202,93.782,96.0,0.0,1202,214.0,214.0,214.0,1202,117.686,118.3,117.64,121,112.391,113.0,112.34,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.004,4.05,3.39,121,3.293,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.884,598.0,591.0,1202,3835.7,105632,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260718_001009,cpu_powersave,gpu_powersave,ising-cuda,large,9,0.638,0.028,42.3355,43.0015,256,1458480898.116,1467547648,1261965312,0.0,0,0,6409897594.711,6410301440,6365995008,582363119.074,582848512,580870144,0.0,0,0,559704721.322,559924104,559383184,2,5.422,5.7,0.5,121,2601.273,2993,1586,121,858.0,858.0,858.0,121,0.008,0.1,0.0,121,0.008,1,0,121,2.165,4,2,121,3.628,4.1,0.3,121,50.486,51.4,45.1,121,1.814,5.2,0.1,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.03,120,45.831,47.0,43.0,1202,NVLink-C2C,5,16,0.0335,0.943,0.96,0.93,121,0.919,1.07,0.67,121,0.918,0.96,0.87,121,42.3418,43.0252,N/A,42.3292,42.9778,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,8.52,8.337,8.52,4.48,1202,93.899,96.0,0.0,1202,213.945,214.0,208.0,1202,117.685,118.3,117.62,121,112.389,113.01,112.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.005,4.07,3.39,121,3.296,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.884,598.0,591.0,1202,3826.6,104211,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260718_001242,cpu_powersave,gpu_powersave,ising-cuda,large,10,0.6364,0.0281,42.3364,43.0008,256,1458468542.413,1468391424,1265246208,0.0,0,0,6410196839.669,6410579968,6366298112,582440232.198,582950912,581148672,0.0,0,0,559743773.091,559964000,559532960,2,5.389,5.7,0.5,121,2608.86,2955,1584,121,858.0,858.0,858.0,121,0.007,0.1,0.0,121,0.0,0,0,121,2.083,3,2,121,3.586,4.0,0.2,121,50.702,51.6,45.1,121,1.826,5.2,0.1,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.07,120,45.924,47.0,43.0,1203,NVLink-C2C,5,16,0.0084,0.937,0.95,0.93,121,0.889,1.02,0.7,121,0.909,0.94,0.88,121,42.341,43.0068,N/A,42.3318,42.9949,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.51,8.343,8.51,4.55,1203,93.555,96.0,0.0,1203,213.925,214.0,208.0,1203,117.664,118.29,117.62,121,112.366,112.99,112.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.026,4.07,3.4,121,3.294,3.3,2.8,121,16.0,16.0,16.0,121,0.0,0,0,121,3,597.855,598.0,591.0,1203,3825.2,105878,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260718_001502,cpu_powersave,gpu_powersave,nw-cuda,large,1,11.4656,3.1971,1.596,16.2587,256,16657771511.675,25689554944,1263165440,0.0,0,0,6396806318.829,6410870784,6366564352,613393649.431,630390784,581013504,0.0,0,0,559691348.488,559991920,559474096,7,5.459,5.6,3.1,123,2613.049,2916,1767,123,858.0,858.0,858.0,123,0.011,0.1,0.0,123,0.0,0,0,123,2.252,5,2,123,3.425,5.4,0.2,123,49.06,50.5,47.4,123,2.051,5.2,0.1,123,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),122.222,120,44.28,45.0,44.0,1203,NVLink-C2C,5,16,0.873,0.967,0.99,0.95,123,1.12,1.31,1.0,123,0.99,1.05,0.95,123,1.5971,17.0883,N/A,1.5951,14.5846,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,6.53,5.304,6.53,4.7,1203,18.101,96.0,0.0,1203,213.626,214.0,208.0,1203,92.882,118.15,79.29,123,87.585,112.85,74.0,123,0.0,0.0,0.0,123,0.0,0.0,0.0,123,121.69,121.69,121.69,123,28.808,42.4,3.54,123,23.672,34.8,2.9,123,16.0,16.0,16.0,123,0.0,0,0,123,8,597.919,598.0,591.0,1203,376732.3,1311140,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245
