experiment_ts,governor,benchmark,size,run,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_launch_time_sec,mem_clock_mhz_est,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260708_203957,ondemand,triad-cuda,large,9,0.7712,256,5638549165.488,5659590656,5585461248,125177154.0,125177154,125177154,34654901273.388,34661900288,34600804352,1558499294.149,1560432640,1556824064,99009109.0,99009109,99009109,4867347634.314,4868761760,4865858120,155,10.629,13.6,6.5,121,6986.736,8634,5503,121,3354.0,3354.0,3354.0,121,0.021,0.2,0.0,121,0.0,0,0,121,3.074,5,2,121,5.921,6.5,5.0,121,64.045,65.9,60.8,121,4.679,7.4,1.5,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.314,120,52.22,54.0,48.0,1202,NVLink-C2C,5,16,0.0628,2.264,2.29,2.24,121,2.477,2.71,2.22,121,2.343,2.41,2.27,121,1.2172,N/A,0.6238,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,19.72,17.136,19.72,5.22,1202,49.687,92.0,0.0,1202,2423.451,2535.0,214.0,1202,111.771,112.32,111.51,121,80.215,80.77,79.95,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.919,10.18,9.37,121,8.151,8.4,7.7,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,156,2107.587,2229.0,598.0,1202,79759.9,113606,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_204229,ondemand,triad-cuda,large,10,0.776,256,5637965400.86,5658673152,5583953920,125177154.0,125177154,125177154,34653071038.413,34662232064,34601136128,1558384809.256,1560334336,1556504576,99009109.0,99009109,99009109,4867319897.322,4868748752,4866357656,154,10.628,13.2,6.4,121,6988.769,8263,5461,121,3354.0,3354.0,3354.0,121,0.019,0.1,0.0,121,0.0,0,0,121,3.207,8,2,121,5.912,6.3,5.0,121,64.087,65.8,61.0,121,4.68,6.9,1.4,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.338,120,52.151,54.0,48.0,1202,NVLink-C2C,5,16,0.0549,2.284,2.31,2.26,121,2.4,2.68,2.1,121,2.369,2.44,2.31,121,1.0561,N/A,0.6783,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,19.78,16.766,19.78,5.26,1202,49.377,92.0,0.0,1202,2410.526,2535.0,214.0,1202,111.718,112.36,111.4,121,80.161,80.8,79.85,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.972,10.29,9.33,121,8.198,8.5,7.7,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,155,2094.541,2229.0,598.0,1202,79982.6,116922,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_204446,ondemand,lulesh-cuda,large,1,7.832,256,6882152549.554,6998700032,5584080896,125177154.0,125177154,125177154,34641661004.165,34645696512,34601431040,1560928289.851,1562341376,1556488192,99009109.0,99009109,99009109,4867387723.306,4868774504,4866141088,15,11.921,14.6,9.4,121,6818.388,7938,6090,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.008,1,0,121,3.463,6,3,121,6.019,9.0,5.1,121,69.006,77.4,65.0,121,5.882,8.5,2.1,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.423,120,56.51,59.0,51.0,1205,NVLink-C2C,5,16,0.272,2.331,2.35,2.31,121,2.602,2.93,2.41,121,2.467,2.53,2.41,121,8.3845,N/A,7.4948,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.31,23.115,27.31,6.34,1205,55.174,96.0,0.0,1205,2410.846,2522.0,234.0,1205,108.041,112.1,107.22,121,76.484,80.54,75.67,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.649,14.47,9.59,121,11.219,11.9,7.9,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2107.389,2203.0,598.0,1205,91729.1,634307,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_204719,ondemand,lulesh-cuda,large,2,7.8352,256,6936603351.802,7426199552,5584879616,125177154.0,125177154,125177154,34642690183.405,34646073344,34601807872,1561126455.008,1563291648,1557725184,99009109.0,99009109,99009109,4867794019.306,4869348872,4865644104,15,12.08,20.2,6.6,121,7066.116,15688,5683,121,3354.0,3354.0,3354.0,121,0.016,0.1,0.0,121,0.0,0,0,121,3.372,6,2,121,5.981,9.0,5.1,121,70.336,78.3,62.9,121,6.07,13.2,1.5,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.321,120,56.377,59.0,50.0,1205,NVLink-C2C,5,16,0.199,2.298,2.31,2.29,121,2.137,2.42,1.96,121,2.329,2.36,2.3,121,8.1458,N/A,7.5099,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.38,22.663,27.38,5.31,1205,55.992,96.0,0.0,1205,2375.417,2535.0,208.0,1205,107.948,112.42,107.0,121,76.391,80.86,75.44,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.742,14.69,9.27,121,11.294,12.1,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2077.744,2210.0,598.0,1205,91563.0,619276,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_204952,ondemand,lulesh-cuda,large,3,7.8977,256,6849635928.86,7001878528,5588856832,125177154.0,125177154,125177154,34642639169.587,34646306816,34602049536,1561167651.967,1562755072,1558188032,99009109.0,99009109,99009109,4868062690.248,4869570616,4866785744,15,11.866,13.8,6.6,121,6836.488,8270,5496,121,3354.0,3354.0,3354.0,121,0.012,0.1,0.0,121,0.0,0,0,121,3.438,7,2,121,5.963,8.5,5.1,121,69.633,79.5,65.2,121,5.88,8.2,1.5,121,0.0,0.0,0.0,1206,N/A,LPDDR5X (unified),121.526,120,56.241,59.0,50.0,1206,NVLink-C2C,5,16,0.2779,2.277,2.29,2.27,121,2.189,2.44,2.03,121,2.273,2.32,2.25,121,8.3041,N/A,7.3864,1,1.0,1.0,5.0,5.0,5.0,1206,1.0,1206,2,1.0,1.0,16.0,16.0,16.0,1206,1.0,1206,27.25,21.751,27.25,5.31,1206,56.057,96.0,0.0,1206,2331.715,2535.0,214.0,1206,108.057,112.44,107.21,121,76.5,80.88,75.66,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.633,14.48,9.25,121,11.209,11.9,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2035.76,2203.0,598.0,1206,90335.0,615817,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_205225,ondemand,lulesh-cuda,large,4,7.8155,256,6893661192.463,7002337280,5590106112,125177154.0,125177154,125177154,34642520385.587,34646560768,34602295296,1561214569.785,1562734592,1557557248,99009109.0,99009109,99009109,4868176726.479,4869570440,4866755000,15,11.883,14.6,6.6,121,6843.248,9005,5553,121,3354.0,3354.0,3354.0,121,0.014,0.1,0.0,121,0.0,0,0,121,3.347,6,2,121,5.971,8.5,5.0,121,70.412,75.7,63.5,121,5.883,8.7,1.5,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.338,120,56.802,60.0,50.0,1205,NVLink-C2C,5,16,0.2477,2.243,2.25,2.24,121,2.069,2.31,1.93,121,2.19,2.22,2.18,121,8.1321,N/A,7.463,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.46,23.301,27.46,5.38,1205,55.561,87.0,0.0,1205,2405.822,2535.0,214.0,1205,108.111,112.47,107.42,121,76.553,80.91,75.86,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.579,14.27,9.22,121,11.16,11.7,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2107.861,2203.0,598.0,1205,90836.5,615772,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_205458,ondemand,lulesh-cuda,large,5,7.883,256,6885671216.661,7088926720,5591035904,125177154.0,125177154,125177154,34642180180.628,34655322112,34521784320,1561086578.248,1564770304,1556828160,99009109.0,99009109,99009109,4868124541.091,4869648392,4864635984,15,12.206,18.0,6.6,121,7003.504,18257,5467,121,3354.0,3354.0,3354.0,121,0.015,0.1,0.0,121,0.0,0,0,121,3.661,8,2,121,6.074,8.7,5.1,121,70.277,77.8,64.0,121,6.109,10.9,1.5,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.32,120,56.652,59.0,50.0,1205,NVLink-C2C,5,16,0.2275,2.225,2.24,2.2,121,2.201,2.44,1.72,121,2.17,2.23,2.08,121,8.2062,N/A,7.5065,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.36,22.336,27.36,5.36,1205,55.748,86.0,0.0,1205,2350.085,2522.0,208.0,1205,108.031,112.42,107.04,121,76.474,80.86,75.48,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.659,14.65,9.27,121,11.227,12.0,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2054.286,2203.0,598.0,1205,93104.7,614667,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_205732,ondemand,lulesh-cuda,large,6,7.8971,256,6900938328.86,7007612928,5606342656,125177154.0,125177154,125177154,34642714150.083,34647150592,34602885120,1561458163.306,1564299264,1531150336,99009109.0,99009109,99009109,4868336334.479,4871639040,4838883128,15,12.06,17.1,10.2,121,7161.545,18017,6293,121,3354.0,3354.0,3354.0,121,0.015,0.1,0.0,121,0.0,0,0,121,3.521,6,2,121,6.077,10.3,5.2,121,69.482,73.6,65.0,121,5.958,10.1,2.0,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.426,120,56.997,60.0,51.0,1205,NVLink-C2C,5,16,0.2368,2.245,2.25,2.24,121,2.29,2.38,2.19,121,2.239,2.26,2.22,121,8.2513,N/A,7.4877,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.48,22.387,27.48,5.43,1205,55.403,96.0,0.0,1205,2349.173,2515.0,208.0,1205,108.039,112.34,107.34,121,76.481,80.78,75.78,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.651,14.35,9.35,121,11.219,11.8,7.7,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2054.783,2203.0,598.0,1205,93442.2,721630,242,0.0,4,242,0.0,0,242,0.0,0,242,0.0,4,242,0.0,0,242
20260708_210005,ondemand,lulesh-cuda,large,7,7.7977,256,6899982302.149,7006482432,5591519232,125177154.0,125177154,125177154,34644092267.901,34647400448,34603134976,1561809336.066,1563578368,1558196224,99009109.0,99009109,99009109,4868804129.851,4871148568,4867241552,15,11.901,14.6,6.6,121,6822.628,8436,5530,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,3.331,5,3,121,6.002,8.9,5.1,121,69.54,73.6,63.7,121,5.873,8.7,1.6,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.443,120,56.8,59.0,50.0,1204,NVLink-C2C,5,16,0.3184,2.214,2.23,2.2,121,2.109,2.38,1.87,121,2.168,2.21,2.14,121,8.2998,N/A,7.3797,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,27.4,22.427,27.4,5.38,1204,55.631,96.0,0.0,1204,2362.141,2535.0,214.0,1204,107.95,112.35,107.29,121,76.392,80.8,75.73,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.74,14.4,9.34,121,11.293,11.8,7.7,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2064.619,2203.0,598.0,1204,90830.8,594297,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_210238,ondemand,lulesh-cuda,large,8,7.7606,256,6888501992.727,7002312704,5588037632,125177154.0,125177154,125177154,34643239487.471,34647642112,34603376640,1561309014.744,1563185152,1558654976,99009109.0,99009109,99009109,4868810217.124,4870375912,4867652792,15,11.894,14.3,6.6,121,6895.669,9470,5522,121,3354.0,3354.0,3354.0,121,0.014,0.1,0.0,121,0.008,1,0,121,3.496,6,2,121,6.012,8.8,5.1,121,69.94,74.3,63.7,121,5.86,8.7,1.5,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),121.41,120,57.152,60.0,50.0,1204,NVLink-C2C,5,16,0.2483,2.202,2.21,2.19,121,2.126,2.19,2.02,121,2.165,2.18,2.15,121,8.2976,N/A,7.3815,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,27.56,23.286,27.56,5.37,1204,56.111,96.0,0.0,1204,2399.542,2528.0,214.0,1204,108.037,112.39,107.34,121,76.478,80.83,75.78,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.653,14.35,9.3,121,11.221,11.8,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2099.081,2203.0,598.0,1204,90810.1,603507,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_210511,ondemand,lulesh-cuda,large,9,7.8478,256,6877601182.678,7003230208,5590847488,125177154.0,125177154,125177154,34645203976.463,34647883776,34603622400,1561446823.14,1563672576,1557757952,99009109.0,99009109,99009109,4869117461.752,4870804232,4867899904,15,11.885,15.7,6.6,121,6876.727,8086,5518,121,3354.0,3354.0,3354.0,121,0.015,0.2,0.0,121,0.0,0,0,121,3.339,6,2,121,5.962,8.5,5.1,121,69.718,73.9,63.9,121,5.902,9.1,1.5,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.425,120,57.383,60.0,51.0,1205,NVLink-C2C,5,16,0.2295,2.176,2.19,2.16,121,2.119,2.34,1.76,121,2.124,2.17,2.06,121,8.1097,N/A,7.4725,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.47,23.63,27.47,5.38,1205,55.565,82.0,0.0,1205,2419.334,2522.0,214.0,1205,108.045,112.41,107.3,121,76.486,80.85,75.74,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.645,14.39,9.28,121,11.212,11.8,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2119.446,2203.0,598.0,1205,91060.5,605472,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_210745,ondemand,lulesh-cuda,large,10,7.922,256,6876340867.174,7002169344,5588332544,125177154.0,125177154,125177154,34645914818.645,34648121344,34603859968,1561302346.05,1562923008,1557311488,99009109.0,99009109,99009109,4869129655.405,4870401640,4867891288,15,11.838,14.9,6.6,121,6799.975,8493,5684,121,3354.0,3354.0,3354.0,121,0.013,0.1,0.0,121,0.0,0,0,121,3.545,5,2,121,5.94,8.7,5.1,121,69.557,73.3,63.8,121,5.869,8.7,1.5,121,0.0,0.0,0.0,1205,N/A,LPDDR5X (unified),121.423,120,57.026,60.0,51.0,1205,NVLink-C2C,5,16,0.2265,2.167,2.2,2.15,121,2.149,2.52,1.76,121,2.125,2.22,2.05,121,8.3172,N/A,7.5354,1,1.0,1.0,5.0,5.0,5.0,1205,1.0,1205,2,1.0,1.0,16.0,16.0,16.0,1205,1.0,1205,27.39,22.587,27.39,5.4,1205,55.577,96.0,0.0,1205,2367.688,2528.0,214.0,1205,107.99,112.44,107.27,121,76.431,80.88,75.71,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,13.7,14.42,9.25,121,11.258,11.8,7.6,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,16,2071.713,2203.0,591.0,1205,90499.6,596281,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_210954,powersave,cfd-cuda,large,1,4.9887,256,5658898228.893,5665443840,5588041728,125177154.0,125177154,125177154,34647195546.446,34648334336,34604097536,1558827955.835,1560506368,1557520384,99009109.0,99009109,99009109,4869280589.818,4870714328,4867969696,24,10.751,13.4,8.4,121,6010.388,7446,5535,121,3354.0,3354.0,3354.0,121,0.026,0.2,0.0,121,0.0,0,0,121,3.165,5,2,121,7.42,8.2,5.1,121,65.649,69.9,63.0,121,3.317,5.9,2.7,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.614,120,51.599,54.0,50.0,1202,NVLink-C2C,5,16,0.049,2.184,2.19,2.18,121,2.253,2.44,2.14,121,2.189,2.21,2.17,121,5.0718,N/A,4.8957,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,8.59,7.776,8.59,5.57,1202,75.638,96.0,0.0,1202,213.925,214.0,208.0,1202,112.2,112.51,111.86,121,80.642,80.96,80.3,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.49,9.83,9.18,121,7.808,8.1,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,25,597.86,598.0,591.0,1202,7227.6,48335,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260708_211227,powersave,cfd-cuda,large,2,5.025,256,5664540181.157,5709139968,5588254720,125177154.0,125177154,125177154,34637162512.926,34648702976,34523435008,1558983062.215,1561776128,1554714624,99009109.0,99009109,99009109,4869374286.083,4870848872,4865331584,23,10.861,15.2,5.8,121,6107.124,13335,4927,121,3354.0,3354.0,3354.0,121,0.037,0.2,0.0,121,0.0,0,0,121,3.339,6,3,121,7.446,9.1,4.5,121,62.284,64.5,59.9,121,3.387,8.1,1.4,121,0.0,0.0,0.0,1204,N/A,LPDDR5X (unified),120.673,120,48.877,49.0,48.0,1204,NVLink-C2C,5,16,0.0657,2.143,2.16,2.13,121,2.016,2.35,1.71,121,2.088,2.14,2.05,121,5.1652,N/A,4.9268,1,1.0,1.0,5.0,5.0,5.0,1204,1.0,1204,2,1.0,1.0,16.0,16.0,16.0,1204,1.0,1204,8.22,7.583,8.22,5.14,1204,75.459,96.0,0.0,1204,213.88,214.0,208.0,1204,112.243,112.56,112.13,121,80.688,81.0,80.6,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.447,9.56,9.13,121,7.76,7.9,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,24,597.913,598.0,591.0,1204,8662.7,100043,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_211459,powersave,cfd-cuda,large,3,5.0188,256,5681974314.314,5692960768,5614600192,125177154.0,125177154,125177154,34641010180.231,34648768512,34603757568,1559332847.074,1560567808,1557868544,99009109.0,99009109,99009109,4869682522.38,4870813168,4868554960,23,10.714,13.0,6.0,121,6050.909,8182,4955,121,3354.0,3354.0,3354.0,121,0.038,0.2,0.0,121,0.0,0,0,121,3.157,5,3,121,7.404,8.4,4.5,121,61.313,63.7,59.0,121,3.283,6.0,1.5,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.524,120,47.855,48.0,46.0,1203,NVLink-C2C,5,16,0.058,2.106,2.11,2.1,121,1.923,2.15,1.71,121,2.023,2.06,2.01,121,5.141,N/A,4.8818,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.16,7.523,8.16,5.09,1203,74.43,96.0,0.0,1203,213.9,214.0,208.0,1203,112.237,112.54,112.16,121,80.677,80.98,80.6,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.453,9.53,9.15,121,7.762,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,24,597.855,598.0,591.0,1203,7080.0,48320,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_211732,powersave,cfd-cuda,large,4,5.0245,256,5670973169.19,5690658816,5613096960,125177154.0,125177154,125177154,34640418934.479,34649001984,34602086400,1559168228.496,1560907776,1557118976,99009109.0,99009109,99009109,4869767472.463,4871238920,4868305712,23,10.707,12.9,6.0,121,5949.95,7447,4957,121,3354.0,3354.0,3354.0,121,0.04,0.2,0.0,121,0.0,0,0,121,3.264,6,3,121,7.42,8.3,4.5,121,60.845,63.1,58.5,121,3.255,6.2,1.5,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.113,120,47.539,48.0,46.0,1203,NVLink-C2C,5,16,0.0416,2.071,2.08,2.07,121,1.912,2.02,1.74,121,1.98,2.0,1.97,121,5.115,N/A,4.938,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.12,7.478,8.12,4.99,1203,74.681,96.0,0.0,1203,213.925,214.0,208.0,1203,112.244,112.53,112.16,121,80.684,80.97,80.6,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.446,9.53,9.16,121,7.76,7.8,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,24,597.884,598.0,591.0,1203,7099.4,48371,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260708_212004,powersave,cfd-cuda,large,5,5.0123,256,5659510462.413,5739302912,5587070976,125177154.0,125177154,125177154,34645426683.769,34693378048,34604298240,1559164471.008,1564639232,1555853312,99009109.0,99009109,99009109,4870012722.975,4871899968,4868527616,23,10.942,20.4,5.9,121,6252.14,15298,4897,121,3354.0,3354.0,3354.0,121,0.04,0.3,0.0,121,0.0,0,0,121,3.248,5,3,121,7.489,11.4,4.5,121,60.52,63.0,57.9,121,3.419,9.2,1.4,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),120.516,120,47.261,48.0,46.0,1203,NVLink-C2C,5,16,0.0834,2.043,2.06,2.03,121,1.954,2.31,1.64,121,1.955,2.04,1.9,121,5.302,N/A,4.8964,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,8.14,7.492,8.14,5.05,1203,74.141,96.0,0.0,1203,213.9,214.0,208.0,1203,112.244,112.58,112.07,121,80.684,81.02,80.51,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,9.446,9.62,9.11,121,7.773,7.9,7.5,121,16.0,16.0,16.0,121,2.2,2.2,2.2,121,24,597.913,598.0,591.0,1203,9030.8,141694,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
