experiment_ts,cpu_governor,governor,benchmark,size,run,avg_cpu_time_sec,avg_gpu_memcpy_sec,avg_gpu_time_sec,avg_launch_time_sec,bus_width_bits,cgroup_mem_anon_bytes_avg,cgroup_mem_anon_bytes_max,cgroup_mem_anon_bytes_min,cgroup_mem_direct_reclaim_steal_avg,cgroup_mem_direct_reclaim_steal_max,cgroup_mem_direct_reclaim_steal_min,cgroup_mem_file_bytes_avg,cgroup_mem_file_bytes_max,cgroup_mem_file_bytes_min,cgroup_mem_kernel_bytes_avg,cgroup_mem_kernel_bytes_max,cgroup_mem_kernel_bytes_min,cgroup_mem_kswapd_steal_avg,cgroup_mem_kswapd_steal_max,cgroup_mem_kswapd_steal_min,cgroup_mem_slab_bytes_avg,cgroup_mem_slab_bytes_max,cgroup_mem_slab_bytes_min,completed_launches,cpu_active_pct_avg,cpu_active_pct_max,cpu_active_pct_min,cpu_active_pct_samples,cpu_ctxt_switch_rate_avg,cpu_ctxt_switch_rate_max,cpu_ctxt_switch_rate_min,cpu_ctxt_switch_rate_samples,cpu_freq_mhz_avg,cpu_freq_mhz_max,cpu_freq_mhz_min,cpu_freq_mhz_samples,cpu_iowait_pct_avg,cpu_iowait_pct_max,cpu_iowait_pct_min,cpu_iowait_pct_samples,cpu_procs_blocked_avg,cpu_procs_blocked_max,cpu_procs_blocked_min,cpu_procs_blocked_samples,cpu_procs_running_avg,cpu_procs_running_max,cpu_procs_running_min,cpu_procs_running_samples,cpu_system_pct_avg,cpu_system_pct_max,cpu_system_pct_min,cpu_system_pct_samples,cpu_temp_c_avg,cpu_temp_c_max,cpu_temp_c_min,cpu_temp_c_samples,cpu_user_pct_avg,cpu_user_pct_max,cpu_user_pct_min,cpu_user_pct_samples,dram_active_pct_avg,dram_active_pct_max,dram_active_pct_min,dram_active_pct_samples,dram_bandwidth_gbps,dram_type,duration_actual_sec,duration_target_sec,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_c_min,gpu_temp_c_samples,interconnect,interconnect_gen_max,interconnect_width_max,killed_launches,launch_time_stdev_sec,loadavg_15min_avg,loadavg_15min_max,loadavg_15min_min,loadavg_15min_samples,loadavg_1min_avg,loadavg_1min_max,loadavg_1min_min,loadavg_1min_samples,loadavg_5min_avg,loadavg_5min_max,loadavg_5min_min,loadavg_5min_samples,max_gpu_time_sec,max_launch_time_sec,mem_clock_mhz_est,min_gpu_time_sec,min_launch_time_sec,parallel,pcie_gen_avg,pcie_gen_max,pcie_gen_max_avg,pcie_gen_max_max,pcie_gen_max_min,pcie_gen_max_samples,pcie_gen_min,pcie_gen_samples,pcie_samples,pcie_width_avg,pcie_width_max,pcie_width_max_avg,pcie_width_max_max,pcie_width_max_min,pcie_width_max_samples,pcie_width_min,pcie_width_samples,peak_power_w,power_draw_w_avg,power_draw_w_max,power_draw_w_min,power_draw_w_samples,sm_active_pct_avg,sm_active_pct_max,sm_active_pct_min,sm_active_pct_samples,sm_clock_mhz_avg,sm_clock_mhz_max,sm_clock_mhz_min,sm_clock_mhz_samples,sys_mem_avail_gb_avg,sys_mem_avail_gb_max,sys_mem_avail_gb_min,sys_mem_avail_gb_samples,sys_mem_free_gb_avg,sys_mem_free_gb_max,sys_mem_free_gb_min,sys_mem_free_gb_samples,sys_mem_pressure_full_avg,sys_mem_pressure_full_max,sys_mem_pressure_full_min,sys_mem_pressure_full_samples,sys_mem_pressure_some_avg,sys_mem_pressure_some_max,sys_mem_pressure_some_min,sys_mem_pressure_some_samples,sys_mem_total_gb_avg,sys_mem_total_gb_max,sys_mem_total_gb_min,sys_mem_total_gb_samples,sys_mem_used_gb_avg,sys_mem_used_gb_max,sys_mem_used_gb_min,sys_mem_used_gb_samples,sys_mem_used_pct_avg,sys_mem_used_pct_max,sys_mem_used_pct_min,sys_mem_used_pct_samples,sys_swap_total_gb_avg,sys_swap_total_gb_max,sys_swap_total_gb_min,sys_swap_total_gb_samples,sys_swap_used_gb_avg,sys_swap_used_gb_max,sys_swap_used_gb_min,sys_swap_used_gb_samples,total_launches,video_clock_mhz_avg,video_clock_mhz_max,video_clock_mhz_min,video_clock_mhz_samples,vmstat_pgfault_rate_avg,vmstat_pgfault_rate_max,vmstat_pgfault_rate_samples,vmstat_pgmajfault_rate_avg,vmstat_pgmajfault_rate_max,vmstat_pgmajfault_rate_samples,vmstat_pgscan_rate_avg,vmstat_pgscan_rate_max,vmstat_pgscan_rate_samples,vmstat_pgsteal_rate_avg,vmstat_pgsteal_rate_max,vmstat_pgsteal_rate_samples,vmstat_pswpin_rate_avg,vmstat_pswpin_rate_max,vmstat_pswpin_rate_samples,vmstat_pswpout_rate_avg,vmstat_pswpout_rate_max,vmstat_pswpout_rate_samples
20260721_143013,cpu_performance,gpu_ondemand,nw-cuda,large,9,12.049,3.1314,0.3698,14.9996,256,16980945445.463,25911169024,1469149184,0.0,0,0,6971229025.821,6985056256,6940659712,739090931.512,755519488,706355200,0.0,0,0,685390086.374,685739160,685082672,8,6.041,6.8,1.0,123,3396.512,3824,2272,123,3354.0,3354.0,3354.0,123,0.021,0.4,0.0,123,0.008,1,0,123,2.382,6,2,123,3.982,6.0,0.7,123,49.439,51.0,45.4,123,2.063,5.3,0.2,123,0.0,0.0,0.0,1206,N/A,LPDDR5X (unified),122.352,120,44.755,49.0,43.0,1206,NVLink-C2C,5,16,1,1.6238,1.094,1.1,1.08,123,1.132,1.26,0.91,123,1.09,1.12,1.04,123,0.3704,16.0345,N/A,0.3691,11.1457,1,1.0,1.0,5.0,5.0,5.0,1206,1.0,1206,2,1.0,1.0,16.0,16.0,16.0,1206,1.0,1206,20.11,6.578,20.11,4.56,1206,8.394,96.0,0.0,1206,541.299,2535.0,201.0,1206,92.545,117.58,78.91,123,86.596,111.63,72.96,123,0.0,0.0,0.0,123,0.0,0.0,0.0,123,121.69,121.69,121.69,123,29.145,42.78,4.11,123,23.948,35.2,3.4,123,16.0,16.0,16.0,123,0.0,0,0,123,8,809.135,2229.0,591.0,1206,435843.2,1221692,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245,0.0,0,245
20260721_143247,cpu_performance,gpu_ondemand,nw-cuda,large,10,11.6038,3.0981,0.3693,14.9997,256,17024901321.443,25980383232,1468567552,0.0,0,0,6969515226.23,6985449472,6858895360,739177723.803,757653504,706166784,0.0,0,0,685512518.492,686381632,682298448,8,6.736,11.1,1.1,122,4570.861,14174,2328,122,3354.0,3354.0,3354.0,122,0.018,0.1,0.0,122,0.0,0,0,122,2.434,6,2,122,4.306,9.0,0.8,122,49.517,52.5,44.9,122,2.444,8.5,0.1,122,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.869,120,44.39,48.0,43.0,1201,NVLink-C2C,5,16,1,0.6098,1.07,1.09,1.06,122,0.979,1.37,0.82,122,1.036,1.11,1.02,122,0.3706,15.915,N/A,0.3684,14.4302,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,19.84,6.533,19.84,4.56,1201,7.567,96.0,0.0,1201,535.357,2535.0,208.0,1201,92.714,117.83,78.71,122,86.766,111.88,72.76,122,0.0,0.0,0.0,122,0.0,0.0,0.0,122,121.69,121.69,121.69,122,28.976,42.98,3.86,122,23.806,35.3,3.2,122,16.0,16.0,16.0,122,0.0,0,0,122,8,804.894,2229.0,591.0,1201,449886.0,1215579,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244,0.0,0,244
20260721_143456,cpu_performance,gpu_ondemand,bfs-cuda,large,1,5.7829,0.0257,0.0582,5.7138,256,1738202695.934,1966792704,1479884800,0.0,0,0,6947154444.694,6985818112,6941450240,707456787.041,710107136,706568192,0.0,0,0,685889151.074,686438256,685748248,21,6.355,11.2,5.6,121,4235.818,14090,3155,121,3354.0,3354.0,3354.0,121,0.019,0.1,0.0,121,0.0,0,0,121,2.405,5,2,121,1.404,5.1,0.8,121,50.799,53.8,48.0,121,4.966,8.6,3.8,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.783,120,44.124,45.0,44.0,1201,NVLink-C2C,5,16,1,0.7017,1.123,1.14,1.1,121,1.454,1.7,1.25,121,1.202,1.23,1.14,121,0.0582,5.9206,N/A,0.0581,2.6553,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.38,4.998,5.38,4.69,1201,2.063,52.0,0.0,1201,212.711,214.0,208.0,1201,117.067,117.56,116.17,121,111.117,111.61,110.22,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.623,5.52,4.13,121,3.799,4.5,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.883,598.0,591.0,1201,72284.5,223821,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_143728,cpu_performance,gpu_ondemand,bfs-cuda,large,2,5.7958,0.0257,0.0582,5.7139,256,1740704979.57,1963687936,1471963136,0.0,0,0,6948411307.372,6986326016,6941941760,707304456.463,708734976,706228224,0.0,0,0,685876127.339,686166312,685729024,21,5.934,6.2,1.0,121,3362.157,3716,2295,121,3354.0,3354.0,3354.0,121,0.022,0.2,0.0,121,0.008,1,0,121,2.314,4,1,121,1.124,1.7,0.7,121,49.116,51.1,43.9,121,4.819,5.2,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.247,120,42.853,43.0,42.0,1201,NVLink-C2C,5,16,1,0.762,1.102,1.11,1.09,121,1.064,1.22,0.84,121,1.127,1.15,1.1,121,0.0582,5.9774,N/A,0.0581,2.3967,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.26,4.938,5.26,4.48,1201,1.961,50.0,0.0,1201,212.886,214.0,208.0,1201,116.864,117.57,115.92,121,110.914,111.62,109.97,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.826,5.77,4.12,121,3.966,4.7,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.738,598.0,591.0,1201,63091.2,136859,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_144001,cpu_performance,gpu_ondemand,bfs-cuda,large,3,5.8421,0.0257,0.0583,5.7139,256,1743928430.017,1972854784,1471860736,0.0,0,0,6948690580.099,6986780672,6942396416,707338240.0,709185536,706035712,0.0,0,0,685901396.099,686406016,685646808,21,5.926,6.2,1.0,121,3354.38,3662,2289,121,3354.0,3354.0,3354.0,121,0.019,0.2,0.0,121,0.0,0,0,121,2.223,4,1,121,1.117,1.8,0.8,121,48.344,51.2,43.2,121,4.82,5.2,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.144,120,41.953,42.0,41.0,1201,NVLink-C2C,5,16,1,0.9745,1.073,1.08,1.07,121,0.959,1.05,0.69,121,1.052,1.06,1.03,121,0.0599,6.0542,N/A,0.0581,1.4708,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.18,4.873,5.18,4.4,1201,2.098,54.0,0.0,1201,212.826,214.0,208.0,1201,117.04,117.78,116.12,121,111.09,111.83,110.17,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.65,5.57,3.91,121,3.821,4.6,3.2,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.883,598.0,591.0,1201,63082.2,135854,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_144234,cpu_performance,gpu_ondemand,bfs-cuda,large,4,5.7939,0.0257,0.0582,5.7138,256,1736749800.727,1972899840,1468698624,0.0,0,0,6949329285.289,6987145216,6942769152,707352863.736,708718592,706506752,0.0,0,0,685920715.901,686311648,685773216,21,5.974,6.3,1.0,121,3352.132,3714,2327,121,3354.0,3354.0,3354.0,121,0.021,0.1,0.0,121,0.008,1,0,121,2.331,4,1,121,1.145,1.9,0.8,121,48.201,50.3,42.9,121,4.84,5.2,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.085,120,41.85,42.0,41.0,1201,NVLink-C2C,5,16,1,0.7522,1.091,1.1,1.08,121,1.205,1.31,1.08,121,1.109,1.14,1.07,121,0.0582,5.9854,N/A,0.0581,2.4358,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.19,4.873,5.19,4.45,1201,2.284,53.0,0.0,1201,212.631,214.0,208.0,1201,116.927,117.24,116.24,121,110.977,111.29,110.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.763,5.45,4.45,121,3.912,4.5,3.7,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.971,598.0,591.0,1201,63074.9,136464,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_144506,cpu_performance,gpu_ondemand,bfs-cuda,large,5,5.8298,0.0256,0.0583,5.7138,256,1740251136.0,1972903936,1470304256,0.0,0,0,6949058373.818,6987513856,6943133696,707370601.785,708845568,706465792,0.0,0,0,685978076.099,686358824,685820504,21,5.933,6.2,1.0,121,3343.405,3681,2309,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.0,0,0,121,2.347,4,2,121,1.113,1.8,0.8,121,47.922,50.5,42.6,121,4.833,5.1,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.242,120,41.643,42.0,41.0,1201,NVLink-C2C,5,16,1,0.9175,1.087,1.11,1.07,121,1.127,1.41,0.78,121,1.097,1.16,1.03,121,0.0599,5.9789,N/A,0.0581,1.7172,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.18,4.795,5.18,4.45,1201,1.836,50.0,0.0,1201,212.676,214.0,208.0,1201,116.619,117.61,115.67,121,110.668,111.66,109.72,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,5.071,6.02,4.08,121,4.165,4.9,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.971,598.0,591.0,1201,63111.5,134192,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_144739,cpu_performance,gpu_ondemand,bfs-cuda,large,6,5.8226,0.0256,0.0583,5.7138,256,1740793331.306,1973616640,1469837312,0.0,0,0,6949775309.223,6987911168,6943518720,707383736.066,708898816,706600960,0.0,0,0,686060538.446,686383528,685853320,21,5.936,6.2,1.0,121,3349.901,3756,2314,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.0,0,0,121,2.207,4,2,121,1.122,1.7,0.8,121,47.493,50.5,42.3,121,4.826,5.2,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),120.884,120,41.462,42.0,40.0,1201,NVLink-C2C,5,16,1,0.8857,1.08,1.08,1.08,121,1.01,1.09,0.9,121,1.067,1.08,1.06,121,0.0599,6.0173,N/A,0.0581,1.8584,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.18,4.821,5.18,4.42,1201,1.857,55.0,0.0,1201,212.591,214.0,208.0,1201,116.834,117.5,115.85,121,110.881,111.55,109.89,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.856,5.84,4.19,121,3.991,4.8,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.942,598.0,591.0,1201,63093.6,133201,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_145011,cpu_performance,gpu_ondemand,bfs-cuda,large,7,5.8456,0.0257,0.0583,5.7137,256,1737552752.132,1956106240,1469218816,0.0,0,0,6950508933.289,6988275712,6943911936,707377168.926,708976640,706260992,0.0,0,0,686147060.694,686504160,685956896,21,5.918,6.2,1.0,121,3354.769,3657,2286,121,3354.0,3354.0,3354.0,121,0.02,0.2,0.0,121,0.008,1,0,121,2.471,7,2,121,1.114,1.6,0.8,121,47.636,49.8,42.2,121,4.818,5.2,0.2,121,0.0,0.0,0.0,1200,N/A,LPDDR5X (unified),120.437,120,40.998,42.0,40.0,1200,NVLink-C2C,5,16,1,0.9921,1.049,1.05,1.04,121,0.914,1.05,0.69,121,1.001,1.02,0.98,121,0.0599,6.0451,N/A,0.0581,1.3957,1,1.0,1.0,5.0,5.0,5.0,1200,1.0,1200,2,1.0,1.0,16.0,16.0,16.0,1200,1.0,1200,5.18,4.824,5.18,4.44,1200,2.052,58.0,0.0,1200,212.735,214.0,208.0,1200,117.114,117.62,116.39,121,111.162,111.67,110.44,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.576,5.3,4.07,121,3.752,4.4,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.971,598.0,591.0,1200,63089.0,133552,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_145243,cpu_performance,gpu_ondemand,bfs-cuda,large,8,5.7992,0.0257,0.0582,5.7139,256,1740400115.306,1958473728,1473208320,0.0,0,0,6950566683.504,6988668928,6944251904,707463455.736,708829184,706588672,0.0,0,0,686241338.975,686617528,686061248,21,5.926,6.2,1.0,121,3359.331,3700,2293,121,3354.0,3354.0,3354.0,121,0.023,0.2,0.0,121,0.008,1,0,121,2.339,5,1,121,1.124,1.7,0.8,121,47.52,49.6,42.0,121,4.816,5.1,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.542,120,40.936,41.0,40.0,1202,NVLink-C2C,5,16,1,0.7776,1.026,1.03,1.02,121,0.963,1.1,0.68,121,0.979,1.01,0.93,121,0.0582,6.0123,N/A,0.0581,2.3304,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,5.16,4.793,5.16,4.39,1202,1.321,47.0,0.0,1202,212.717,214.0,208.0,1202,116.92,117.49,115.94,121,110.968,111.54,109.99,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.77,5.75,4.2,121,3.917,4.7,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.884,598.0,591.0,1202,63111.3,137035,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_145515,cpu_performance,gpu_ondemand,bfs-cuda,large,9,5.8049,0.0257,0.0583,5.7137,256,1739395782.876,1972838400,1470078976,0.0,0,0,6951276984.066,6989049856,6944661504,707453063.405,708907008,706666496,0.0,0,0,686264114.843,686498568,686099224,21,5.928,6.2,1.1,121,3355.05,3613,2294,121,3354.0,3354.0,3354.0,121,0.018,0.2,0.0,121,0.008,1,0,121,2.554,4,2,121,1.112,1.7,0.8,121,47.345,49.8,41.9,121,4.826,5.1,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.19,120,40.902,41.0,40.0,1201,NVLink-C2C,5,16,1,0.8051,1.01,1.02,0.99,121,1.002,1.17,0.69,121,0.981,1.03,0.92,121,0.0599,6.0206,N/A,0.0581,2.2092,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.15,4.792,5.15,4.36,1201,2.052,56.0,0.0,1201,212.701,214.0,208.0,1201,116.951,117.67,116.09,121,110.998,111.71,110.14,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.739,5.6,4.02,121,3.897,4.6,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.843,598.0,591.0,1201,63142.2,137148,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_145748,cpu_performance,gpu_ondemand,bfs-cuda,large,10,5.8591,0.0258,0.0583,5.7137,256,1745355699.835,1972822016,1468850176,0.0,0,0,6951658182.876,6989393920,6945034240,707525132.694,708870144,706293760,0.0,0,0,686345919.339,686761120,686127888,21,5.931,6.2,1.0,121,3353.694,3694,2289,121,3354.0,3354.0,3354.0,121,0.019,0.2,0.0,121,0.0,0,0,121,2.264,5,1,121,1.131,1.8,0.8,121,46.666,49.5,41.7,121,4.81,5.1,0.2,121,0.0,0.0,0.0,1201,N/A,LPDDR5X (unified),121.19,120,40.841,41.0,40.0,1201,NVLink-C2C,5,16,1,1.0534,1.014,1.03,0.99,121,1.116,1.29,0.76,121,1.023,1.07,0.95,121,0.0599,6.0488,N/A,0.0581,1.1243,1,1.0,1.0,5.0,5.0,5.0,1201,1.0,1201,2,1.0,1.0,16.0,16.0,16.0,1201,1.0,1201,5.14,4.688,5.14,4.3,1201,2.036,56.0,0.0,1201,212.601,214.0,208.0,1201,117.064,117.52,116.47,121,111.111,111.56,110.51,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,4.626,5.22,4.17,121,3.804,4.3,3.4,121,16.0,16.0,16.0,121,0.0,0,0,121,21,597.942,598.0,591.0,1201,63044.1,132781,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241,0.0,0,241
20260721_150008,cpu_performance,gpu_ondemand,pathfinder-cuda,large,1,13.7631,0.2388,2.5041,15.0,256,3762727233.587,5543043072,1485656064,0.0,0,0,6953500841.256,6989766656,6945366016,711551432.992,716222464,706830336,0.0,0,0,686410586.975,686723528,686231376,8,6.055,6.6,4.1,121,3402.397,3941,2471,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.306,5,1,121,1.439,4.0,0.6,121,48.933,54.7,45.3,121,4.629,5.2,2.2,121,0.0,0.0,0.0,1203,N/A,LPDDR5X (unified),121.324,120,45.105,59.0,42.0,1203,NVLink-C2C,5,16,1,4.2705,1.034,1.04,1.03,121,1.148,1.19,1.1,121,1.077,1.1,1.06,121,2.9407,16.9649,N/A,2.1965,4.4574,1,1.0,1.0,5.0,5.0,5.0,1203,1.0,1203,2,1.0,1.0,16.0,16.0,16.0,1203,1.0,1203,80.02,14.208,80.02,4.5,1203,14.805,96.0,0.0,1203,763.387,2535.0,208.0,1203,114.248,117.02,109.28,121,108.295,111.06,103.33,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.442,12.41,4.67,121,6.113,10.2,3.8,121,16.0,16.0,16.0,121,0.0,0,0,121,8,965.34,2229.0,591.0,1203,107570.4,154289,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_150241,cpu_performance,gpu_ondemand,pathfinder-cuda,large,2,13.758,0.2385,2.5067,14.9996,256,3768608954.182,5542989824,1470181376,0.0,0,0,6954262426.446,6990163968,6945779712,711649263.074,716394496,706772992,0.0,0,0,686436684.298,686778400,686317848,8,5.998,6.6,1.0,121,3403.57,3894,2310,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.19,4,2,121,1.43,3.5,0.7,121,49.008,54.4,43.5,121,4.577,5.3,0.2,121,0.0,0.0,0.0,1199,N/A,LPDDR5X (unified),121.188,120,45.375,59.0,42.0,1199,NVLink-C2C,5,16,1,4.2588,1.009,1.02,1.0,121,0.965,1.14,0.66,121,1.014,1.05,0.97,121,2.8307,16.9,N/A,2.223,4.4748,1,1.0,1.0,5.0,5.0,5.0,1199,1.0,1199,2,1.0,1.0,16.0,16.0,16.0,1199,1.0,1199,79.99,14.171,79.99,4.36,1199,14.77,96.0,0.0,1199,742.548,2535.0,208.0,1199,114.44,117.63,109.46,121,108.487,111.68,103.51,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.25,12.23,4.06,121,5.957,10.1,3.3,121,16.0,16.0,16.0,121,0.0,0,0,121,8,952.875,2229.0,591.0,1199,106975.7,152010,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_150514,cpu_performance,gpu_ondemand,pathfinder-cuda,large,3,13.7208,0.2395,2.4807,15.0,256,3763692975.603,5542998016,1470255104,0.0,0,0,6955368346.446,6990528512,6946164736,711644557.752,716042240,706777088,0.0,0,0,686470786.579,686799192,686294904,8,6.002,6.6,1.0,121,3400.95,3818,2302,121,3354.0,3354.0,3354.0,121,0.017,0.2,0.0,121,0.0,0,0,121,2.331,4,1,121,1.432,3.8,0.7,121,49.662,54.4,43.8,121,4.587,5.3,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),121.075,120,45.649,60.0,42.0,1202,NVLink-C2C,5,16,1,4.0774,1.0,1.01,0.99,121,0.989,1.12,0.75,121,1.0,1.03,0.96,121,2.651,16.5656,N/A,2.4113,4.912,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,80.13,14.269,80.13,4.43,1202,14.65,96.0,0.0,1202,743.641,2535.0,208.0,1202,114.298,117.28,109.12,121,108.342,111.32,103.16,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.392,12.57,4.41,121,6.073,10.3,3.6,121,16.0,16.0,16.0,121,0.0,0,0,121,8,953.933,2229.0,598.0,1202,107212.0,152578,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
20260721_150746,cpu_performance,gpu_ondemand,pathfinder-cuda,large,4,13.7774,0.239,2.3298,15.0,256,3836449851.24,5711142912,1472651264,0.0,0,0,6950013791.207,7010283520,6820925440,714330382.81,727830528,707559424,0.0,0,0,687778735.405,690845968,684034456,8,7.632,16.4,1.1,121,4851.934,18002,2509,121,3354.0,3354.0,3354.0,121,0.044,0.3,0.0,121,0.008,1,0,121,2.579,7,2,121,1.81,4.8,0.8,121,50.65,56.3,44.0,121,5.821,13.8,0.2,121,0.0,0.0,0.0,1202,N/A,LPDDR5X (unified),120.773,120,46.101,60.0,42.0,1202,NVLink-C2C,5,16,1,3.8127,1.033,1.08,0.97,121,1.361,1.68,0.7,121,1.099,1.23,0.93,121,2.5179,16.5077,N/A,2.0957,5.5769,1,1.0,1.0,5.0,5.0,5.0,1202,1.0,1202,2,1.0,1.0,16.0,16.0,16.0,1202,1.0,1202,80.28,14.241,80.28,4.45,1202,15.073,96.0,0.0,1202,739.13,2535.0,208.0,1202,114.556,117.44,109.25,121,108.605,111.48,103.29,121,0.0,0.0,0.0,121,0.0,0.0,0.0,121,121.69,121.69,121.69,121,7.134,12.44,4.25,121,5.862,10.2,3.5,121,16.0,16.0,16.0,121,0.0,0,0,121,8,950.539,2229.0,591.0,1202,120003.8,288995,242,0.0,4,242,0.0,0,242,0.0,0,242,0.0,0,242,0.0,0,242
